id,species,caste,ID_number,date_of_collection,investigator,collection_site,Region,Latitude,Longitude,Forage_Plant,Temperature ,Wind,r.H.,H.I.,Time_of_Day,date_of_dissection,date_of_DNA_extraction,Concentration,Purity,QPCR_Concentration,QPCR_Purity,DNA_Storage,QPCR_Order,Year,CBombiConc,site_collapsed,site_collapsed_10k,Positive,clade,days_Since_May1,faithpd,PC1,PC2,Gammaproteobacteria,Alphaproteobacteria,Firmicutes,Bifidobacterium,Bombiscardovia,Apibacter,Lactobacillus,Snodgrassella,Schmidhempelia,Gilliamella,core,Proteobacteria,site_trip,Month,site_year,date_no_year,batch_conc
JL190724_004,tern,W,JL190724-004,7/24/19,JL,Bar Harbor,,44.2716,-68.3267,clover,78.8,3.6,57.7,77.9,13:00,7/30/19,8/8/19,44.5,2.07,44.5,2.07,2020_5,329.0,2019,0.0,MDI_Southwest_Harbor,MDI_Southwest_Harbor,0.0,short,84,1.2490241511042215,-0.1155268422081554,0.0032030215570318,0.9676649564491112,0.000328123135664,0.0005667581434196,0.0,0.0312611860159885,0.0001193175038778,5.965875193890944e-05,0.0211191981863739,0.8082866006443146,0.1284751223004414,0.9893210834029352,0.9679930795847752,MDI_Southwest_Harbor7/24/19,July,MDI_Southwest_Harbor2019,7/24/23,790.4267001818412
JL190724_005,tern,W,JL190724-005,7/24/19,JL,Bar Harbor,,44.2716,-68.3267,clover,78.8,3.6,57.7,77.9,13:00,7/30/19,8/8/19,64.2,2.18,64.2,2.18,2019_4,314.0,2019,19.631867717418658,MDI_Southwest_Harbor,MDI_Southwest_Harbor,1.0,short,84,2.65342240778682,-0.0808374206462873,0.0063495760008154,0.8773429618223332,0.0075930547443317,0.0855413370148144,0.0047788456432857,0.003079700525673,0.0211862156852333,0.0101417724207508,0.0655763818828651,0.5203100939839643,0.2067116232145701,0.8317846333563426,0.884936016566665,MDI_Southwest_Harbor7/24/19,July,MDI_Southwest_Harbor2019,7/24/23,685192.2826731376
JL190731_001,imp,W,JL190731-001,7/31/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,clover,70.0,0.0,,,9:20,7/31/19,8/8/19,48.6,2.19,48.6,2.19,2019_4,321.0,2019,0.0,Colby_College,Colby_College,0.0,short,91,1.7184213266069106,-0.1008221717639698,0.0071452022907999,0.9401724237690215,0.0,0.0151594051958572,0.0240698952728114,0.0027772956084013,0.0178209801539084,0.0138286177168315,0.1315165191228374,0.5384481860788057,0.2312677197245848,0.9597292136781808,0.9401724237690215,Colby_College7/31/19,July,Colby_College2019,7/31/23,393.1556524924113
JL190731_002,imp,W,JL190731-002,7/31/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,clover,70.0,0.0,,,9:20,7/31/19,8/8/19,30.4,2.0,30.4,2.0,2019_4,322.0,2019,0.0,Colby_College,Colby_College,0.0,short,91,2.101855508312414,-0.0842564222230265,0.0137615801646274,0.8959459645357875,0.0031502345480307,0.021542651974743,0.003466633651108,0.0032740428927131,0.0726204723976173,0.0210886880442408,0.1440303743138954,0.3770376790062317,0.3014045368880085,0.9229224271938152,0.8990961990838182,Colby_College7/31/19,July,Colby_College2019,7/31/23,393.1556524924113
JL190731_003,imp,W,JL190731-003,7/31/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,,70.0,0.0,,,9:20,7/31/19,8/8/19,149.5,1.9,149.5,1.9,2019_4,323.0,2019,0.0,Colby_College,Colby_College,0.0,short,91,2.4781453170423418,0.0510067750640721,0.0665051614539417,0.9135368387406104,0.0533802141601406,0.0319642000958926,0.0011187470033562,0.0,0.0,0.0244526130733578,0.2442064887326194,0.224708326674125,0.0409141761227425,0.535400351606201,0.9669170529007513,Colby_College7/31/19,July,Colby_College2019,7/31/23,393.1556524924113
JL190731_004,bim,W,JL190731-004,7/31/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,,70.0,0.0,,,9:20,7/31/19,8/8/19,44.7,1.98,44.7,1.98,2019_4,324.0,2019,0.0,Colby_College,Colby_College,0.0,short,91,1.7731370941457154,-0.0949390084857697,0.0024105672660843,0.9058030936861562,0.0006323572331938,0.0777556182508026,0.0,0.0158089308298472,0.0,0.0,0.2534536433505204,0.0004134643447806,0.6369296624185232,0.9066057009436717,0.90643545091935,Colby_College7/31/19,July,Colby_College2019,7/31/23,393.1556524924113
JL190731_005,bim,W,JL190731-005,7/31/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,,70.0,0.0,,,9:20,7/31/19,8/8/19,41.0,2.06,41.0,2.06,2020_5,325.0,2019,3.9959154964251633,Colby_College,Colby_College,0.0,short,91,1.853255629812676,-0.0378139538707941,0.0161825164236733,0.9281294621608758,0.0108413982759532,0.0154952668041673,0.0169760431540536,0.0282405203871172,0.0,0.0152837273256121,0.476757099793749,0.0004759638267491,0.3359775768152731,0.8737109313025544,0.938970860436829,Colby_College7/31/19,July,Colby_College2019,7/31/23,1861394.9360398063
JL190806_001,vag,M,JL190806-001,8/6/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,,,,,,,3/5/20,10/7/20,36.8,1.72,36.8,1.72,2019_4,245.0,2019,6.710030504322794,Colby_College,Colby_College,0.0,short,97,3.3505192042225533,0.0289370045776942,-0.021068066779727,0.5050505050505051,0.0855142332415059,0.1360192837465564,0.181129476584022,0.0920569329660238,0.0,0.0,0.367653810835629,0.0066574839302112,0.007001836547291,0.6544995408631772,0.5905647382920111,Colby_College8/6/19,August,Colby_College2019,8/6/23,359666.93138249207
JL190806_002,bim,M,JL190806-002,8/6/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,,,,,,,2/21/20,10/13/20,68.3,1.85,68.3,1.85,2019_4,310.0,2019,0.9508063537186904,Colby_College,Colby_College,0.0,short,97,1.886518998886564,0.0976293337117271,-0.0112474904552684,0.1036240615441653,0.0789693206043192,0.8169431828714432,0.0,0.0,0.0004634349800722,0.0,0.0013903049402168,0.0015756789322458,0.0013903049402168,0.0048197237927518,0.1825933821484845,Colby_College8/6/19,August,Colby_College2019,8/6/23,3152106.492122692
JL190806_004,bim,W,JL190806-004,8/6/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,,,,,,,2/21/20,10/11/20,67.6,1.96,67.6,1.96,2019_4,287.0,2019,3.4796037022484363,Colby_College,Colby_College,0.0,short,97,1.6696139187100667,-0.0658734579156296,-0.0005114565861635,0.9786341505825074,0.0004455746826638,0.0165297339593114,0.0005542514345331,0.0038145539906103,0.0,0.0001630151278038,0.6231198921926622,0.0004781777082246,0.353829768735872,0.9819596591897062,0.9790797252651712,Colby_College8/6/19,August,Colby_College2019,8/6/23,89863.23121823539
JL190806_005,imp,W,JL190806-005,8/6/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,,,,,,,3/5/20,10/13/20,60.5,1.92,60.5,1.92,2019_4,304.0,2019,3.9850146313818096,Colby_College,Colby_College,0.0,short,97,2.0148022042005613,-0.0759909581485423,0.0136804399643596,0.7956090193116842,0.0081993742582802,0.0208760384075952,0.0179631028158377,0.0013485812924803,0.1560038839141223,0.0207142086524975,0.059930952637825,0.2926960837199266,0.3345560470385155,0.8832128600712051,0.8038083935699645,Colby_College8/6/19,August,Colby_College2019,8/6/23,1472014.12242699
JL190806_006,imp,W,JL190806-006,8/6/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,,,,,,,2/21/20,10/11/20,44.2,1.94,44.2,1.94,2019_4,285.0,2019,11.91342414832232,Colby_College,Colby_College,0.0,short,97,1.9544915059941128,-0.0977284357516139,0.0012213322297979,0.9284054707897196,0.0030898943687273,0.0006706747467005,0.0027785096649021,0.0014850655105511,0.0635703849193992,0.0005988167381254,0.277419818438765,0.2612517665093775,0.3785958945124434,0.9857002562935638,0.9314953651584468,Colby_College8/6/19,August,Colby_College2019,8/6/23,89863.23121823539
JL190806_007,imp,W,JL190806-007,8/6/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,,,,,,,2/24/20,10/13/20,81.4,1.97,81.4,1.97,2019_4,300.0,2019,0.8134247845363881,Colby_College,Colby_College,0.0,short,97,2.14880169941657,-0.0638441391169964,-0.0137709274615881,0.8545957230717147,0.0539600142940435,0.0048336436645413,0.003893246064436,0.0003761590400421,0.0823412138652222,0.0019372190562169,0.3808986439466607,0.2791476236152645,0.1671650773947225,0.9157591829825652,0.9085557373657582,Colby_College8/6/19,August,Colby_College2019,8/6/23,3489200.3919083616
JL190806_008,bim,W,JL190806-008,8/6/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,,,,,,,2/24/20,10/9/20,64.5,1.97,64.5,1.97,2019_4,259.0,2019,4.939096621472946,Colby_College,Colby_College,0.0,short,97,2.058869166726084,-0.0750140348506153,0.0029817486702157,0.891190537745605,0.0012603412616339,0.0012280248190279,0.0043627197518097,0.0069480351602895,0.0950103412616339,0.0009048603929679,0.5063017063081696,0.0013249741468459,0.3806876938986556,0.9955403309203722,0.8924508790072389,Colby_College8/6/19,August,Colby_College2019,8/6/23,1155664.7832009527
JL190809_001,tern,W,JL190809-001,8/9/19,JL,Swans Island,Swans Island,44.180175,-68.4201,,,,,,,3/5/20,10/13/20,37.1,1.9,37.1,1.9,2019_4,305.0,2019,2.173924399208326,Swans_Island_ME,Swans_Island_ME,0.0,short,100,1.15065502506947,-0.1172903364287099,0.0038952568308832,0.9953545024502168,0.0001133048182873,0.000934764750871,0.0,0.0035974279806248,0.0,0.0,0.0004532192731495,0.2601195365832932,0.7280967623148175,0.9922669461518852,0.995467807268504,Swans_Island_ME8/9/19,August,Swans_Island_ME2019,8/9/23,2031.896516960844
JL190809_002,tern,W,JL190809-002,8/9/19,JL,Swans Island,Swans Island,44.180175,-68.4201,,,,,,,3/20/20,10/7/20,39.6,1.93,39.6,1.93,2019_4,242.0,2019,1141.59185912701,Swans_Island_ME,Swans_Island_ME,1.0,short,100,1.6229015093343166,-0.0439925166556859,-0.1358778993760888,0.6801869374567274,0.31519732287099,0.0042407108239095,0.0,0.0,0.0003750288483729,0.0,0.0015866605123471,0.5902088622201708,0.0839776136625894,0.6761481652434802,0.9953842603277174,Swans_Island_ME8/9/19,August,Swans_Island_ME2019,8/9/23,69351.24427240274
JL190809_003,vag,W,JL190809-003,8/9/19,JL,Swans Island,Swans Island,44.180175,-68.4201,,,,,,,2/24/20,10/11/20,47.8,2.03,47.8,2.03,2019_4,293.0,2019,43846.160258639626,Swans_Island_ME,Swans_Island_ME,1.0,short,100,1.589023249857978,0.1771419342201002,0.1234079681664011,0.9946100724271516,0.000308797933861,0.0027791814047498,0.0,0.0019370052214923,0.0,0.0,0.0481444051428892,0.0014597720509797,0.0316938970299253,0.0832350794452866,0.9949188703610128,Swans_Island_ME8/9/19,August,Swans_Island_ME2019,8/9/23,1798027.688797099
JL190809_004,tern,W,JL190809-004,8/9/19,JL,Swans Island,Swans Island,44.180175,-68.4201,,,,,,,2/21/20,10/10/20,26.5,2.0,26.5,2.0,2019_4,278.0,2019,81.47712209872661,Swans_Island_ME,Swans_Island_ME,1.0,short,100,1.475726022687541,-0.0978244064810004,0.0078981266091435,0.9953106256134356,0.0012723108800756,0.0032353048093351,0.0,0.0,0.0001817586971536,0.0001090552182921,0.0111236322658039,0.8260932785633792,0.1012032425751572,0.9387109673197862,0.9965829364935112,Swans_Island_ME8/9/19,August,Swans_Island_ME2019,8/9/23,1272924.034139604
JL190809_006,tern,W,JL190809-006,8/9/19,JL,Swans Island,Swans Island,44.180175,-68.4201,,,,,,,3/12/20,10/9/20,34.8,1.8,34.8,1.8,2019_4,253.0,2019,0.0,Swans_Island_ME,Swans_Island_ME,0.0,short,100,1.36649168334434,-0.0589870891473001,-0.0693484119744419,0.6853364002300173,0.1677975848188614,0.1468660149511213,0.0,0.0,0.0,0.0,0.0373490511788384,0.5469235192639448,0.0914318573893041,0.6757044278320874,0.8531339850488787,Swans_Island_ME8/9/19,August,Swans_Island_ME2019,8/9/23,502.8396388158037
JL190809_007,tern,W,JL190809-007,8/9/19,JL,Swans Island,Swans Island,44.180175,-68.4201,,,,,,,3/12/20,10/5/20,27.3,1.99,27.3,1.99,2019_3,230.0,2019,0.0,Swans_Island_ME,Swans_Island_ME,0.0,short,100,1.9946496386428607,-0.0686529896889388,-0.0008473978808459,0.98637675741906,0.0017652067368595,0.0067285527381471,0.0,0.0048387431728033,0.0001246028284842,0.0,0.6087471185595913,0.2525076319232446,0.1226091832284592,0.9888272797125828,0.9881419641559196,Swans_Island_ME8/9/19,August,Swans_Island_ME2019,8/9/23,388.1671839547554
JL190809_008,tern,M,JL190809-008,8/9/19,JL,Swans Island,Swans Island,44.180175,-68.4201,,,,,,,3/20/20,10/9/20,35.8,1.87,35.8,1.87,2019_4,261.0,2019,3.9144755695417057,Swans_Island_ME,Swans_Island_ME,0.0,short,100,1.2009388432056656,-0.1004178530683016,0.0115758943975769,0.998739628190316,0.0007089591429471,0.0004201239365612,0.0,0.0,0.0,0.0,0.0004463816825963,0.8502783321079719,0.0953681335994118,0.94609284738998,0.9994485873332634,Swans_Island_ME8/9/19,August,Swans_Island_ME2019,8/9/23,2116465.877182248
JL190809_009,tern,W,JL190809-009,8/9/19,JL,Swans Island,Swans Island,44.180175,-68.4201,,,,,,,2/21/20,10/5/20,27.7,2.18,27.7,2.18,2019_3,231.0,2019,0.0,Swans_Island_ME,Swans_Island_ME,0.0,short,100,1.3690797385012292,-0.1026544881918249,0.0140813724017941,0.7997841338370211,0.0002905890655485,0.0010793308148947,0.0,0.0040682469176802,0.1947776993648553,0.0,0.0,0.0023247125243887,0.7687326165469717,0.969903275353896,0.8000747229025696,Swans_Island_ME8/9/19,August,Swans_Island_ME2019,8/9/23,388.1671839547554
JL190809_010,bim,M,JL190809-010,8/9/19,JL,Swans Island,Swans Island,44.180175,-68.4201,,,,,,,2/24/20,10/11/20,57.0,1.97,57.0,1.97,2019_4,294.0,2019,832.2759781751047,Swans_Island_ME,Swans_Island_ME,1.0,short,100,1.3577449836010658,-0.0154040166038472,0.0363263521405375,0.9442753591225208,0.0,0.055695234734536,0.0,0.0,0.0,0.0,0.4617940687809683,0.2603913957625748,0.0365812418214164,0.7587667063649597,0.9442753591225208,Swans_Island_ME8/9/19,August,Swans_Island_ME2019,8/9/23,1798027.688797099
JL190809_011,bim,M,JL190809-011,8/9/19,JL,Swans Island,Swans Island,44.180175,-68.4201,,,,,,,,10/10/20,85.1,1.91,85.1,1.91,2019_4,268.0,2019,15.585930372635485,Swans_Island_ME,Swans_Island_ME,1.0,short,100,1.213913755420308,-0.0569539220519756,0.0033941629355356,0.9584446423271,0.0008268668108383,0.0391383623796802,0.0,0.0015901284823813,0.0,0.0,0.5448628249162533,0.028431497264979,0.3445278378492982,0.919412288512912,0.9592715091379383,Swans_Island_ME8/9/19,August,Swans_Island_ME2019,8/9/23,136995.97098779454
JL190809_012,tern,Q,JL190809-012,8/9/19,JL,Swans Island,Swans Island,44.180175,-68.4201,,,,,,,8/31/20,10/11/20,66.7,1.98,66.7,1.98,2019_4,282.0,2019,0.0,Swans_Island_ME,Swans_Island_ME,0.0,short,100,1.3898532763284042,-0.0966531856708207,0.0059177022787648,0.9704426909188176,0.0148455262805938,0.0147117828005884,0.0,0.0,0.0,0.0,0.0032098435201283,0.7271633007890865,0.1928580981677143,0.9232312424769292,0.9852882171994116,Swans_Island_ME8/9/19,August,Swans_Island_ME2019,8/9/23,497.5896575083042
JL190817_008,tern,W,JL190716-008,7/16/19,JL,,,44.8278,-68.1233,clover,99.4,1.5,27.9,101.1,12:08,7/25/19,10/5/20,38.2,1.9,38.2,1.9,2019_3,229.0,2019,0.0,Beddington_ME,Beddington_ME,0.0,short,76,1.2832951843345777,-0.0696387239926835,0.0190834137739613,0.8974016580426195,0.0,0.0,0.0,0.0,0.1017081177321537,0.0,0.0016135314082234,0.7221944027151839,0.0137984754910143,0.8393145273465754,0.8974016580426195,Beddington_ME7/16/19,July,Beddington_ME2019,7/16/23,388.1671839547554
JL190905_001,imp,M,JL190905-001,9/5/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,,,,,,,?,10/11/20,32.2,1.99,32.2,1.99,2019_4,283.0,2019,0.0,Colby_College,Colby_College,0.0,short,127,1.492027861794054,-0.1126019077876908,0.0031247335389111,0.9445949273577936,0.0019425976086897,0.0064297244794659,0.0,0.0,0.0470327505540507,0.0061013981230676,0.0466497031382527,0.8328818845932857,0.0589072204437877,0.9915729568524448,0.9465375249664834,Colby_College9/5/19,September,Colby_College2019,9/5/23,497.5896575083042
JL190910_001,imp,W,JL190910-001,9/10/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,,,,,,,9/12/19,9/30/20,37.8,1.89,37.8,1.89,2019_3,180.0,2019,16.788136786578473,Colby_College,Colby_College,0.0,short,132,1.9645005245459728,-0.1103016468448947,0.0050977162774887,0.8765253111030566,0.0028190568241311,0.0052756634851596,0.004027224034473,0.0,0.1107889331883532,0.0050541661632636,0.0930892835568442,0.1869034674398937,0.5931094196770166,0.9929724940598448,0.8793443679271877,Colby_College9/10/19,September,Colby_College2019,9/10/23,2677936.1135512344
JLS190718_002,vag,M,JLS190718-002,7/18/19,JL,Blue Mountain,,44.7129,-70.4183,rose,68.0,0.9,50.6,68.0,,7/30/19,10/5/20,39.3,1.96,39.3,1.96,2019_3,223.0,2019,0.0,Blue Mountain,Blue Mountain,0.0,short,78,1.9266945586676136,0.2346604573011395,0.1204349834727425,0.8951845444059977,0.1032295271049596,0.0011534025374855,0.0,0.0,0.0,0.0,0.0038927335640138,0.0067762399077277,0.0050461361014994,0.015715109573241,0.9984140715109572,Blue Mountain7/18/19,July,Blue Mountain2019,7/18/23,276.1051045064575
JMS190709_001,vag,W,JMS190709-001,7/9/19,JL,Allen Island,Allen Island,43.8755,-69.3113,,,,,,11:00,7/17/19,9/20/20,28.4,2.35,28.4,2.35,2019_2,86.0,2019,6.528087616127047,Allen_Island,Allen_Island,0.0,short,69,1.4501476908654416,-0.0796260244741665,-0.0009675008199762,0.993189730200174,0.0001523063533507,0.0002393385552654,0.0,0.006298955613577,9.7911227154047e-05,0.0001414273281114,0.520017406440383,0.0017841601392515,0.4711814621409921,0.9995213228894692,0.9933420365535248,Allen_Island7/9/19,July,Allen_Island2019,7/9/23,16020306.149450226
MY190522_001,bim,Q,MY190522-001,5/22/19,MY,Eustis Parking Lot; Colby College,Kennebec,44.56399999999999,-69.6609,Rhododendron,64.0,1.0,,,14:17,6/7/19,9/7/20,147.5,1.9,147.5,1.9,2019_1,9.0,2019,0.0,Colby_College,Colby_College,0.0,short,21,2.526652767661458,-0.0262356754484957,-0.00785260327678,0.4010179967278676,0.0359934557353208,0.5213597527722232,0.0012724959098345,0.0030903472095982,0.0,0.0027267769496455,0.1603344846391565,0.1163424831848754,0.1143428467551354,0.3981094346482458,0.4370114524631885,Colby_College5/22/19,May,Colby_College2019,5/22/23,161.41482205877116
MY190522_002,bim,Q,MY190522-002,5/22/19,MY,Eustis Parking Lot; Colby College,Kennebec,44.56399999999999,-69.6609,Rhododendron,64.0,1.0,,,14:17,6/7/19,9/7/20,144.4,2.14,144.4,2.14,2019_1,12.0,2019,0.0,Colby_College,Colby_College,0.0,short,21,2.186054867885654,0.0091088230255084,0.0189864666999281,0.101907429638522,0.0021341870081365,0.709483793517407,0.0,0.1792717086834734,0.0,0.0010670935040682,0.0325463518740829,0.0414832599706549,0.02734427104175,0.2817126850740296,0.1040416166466586,Colby_College5/22/19,May,Colby_College2019,5/22/23,161.41482205877116
MY190522_004,imp,Q,MY190522-004,5/22/19,MY,Eustis Parking Lot; Colby College,Kennebec,44.56399999999999,-69.6609,Rhododendron,64.0,1.0,,,14:17,6/10/19,9/13/20,85.9,2.06,85.9,2.06,2019_1,26.0,2019,0.0,Colby_College,Colby_College,0.0,short,21,,-0.0499422363471189,0.0039041818623152,0.5069380203515264,0.0024668516805427,0.0043169904409497,0.0021584952204748,0.003700277520814,0.0,0.0043169904409497,0.2062904717853839,0.1480111008325624,0.1483194572926302,0.5127967930928152,0.5094048720320691,Colby_College5/22/19,May,Colby_College2019,5/22/23,106.75141953332856
MY190522_006,imp,Q,MY190522-006,5/22/19,MY,Eustis Parking Lot; Colby College,Kennebec,44.56399999999999,-69.6609,Rhododendron,64.0,1.0,,,14:17,6/10/19,9/13/20,108.4,2.06,108.4,2.06,2019_1,24.0,2019,0.443672380558122,Colby_College,Colby_College,0.0,short,21,1.192658830215572,-0.1160611802608261,0.0026559316289152,0.9943181818181818,0.0004155585106382,0.0003400024177949,0.0,3.0222437137330755e-05,9.066731141199228e-05,6.044487427466151e-05,0.0042009187620889,0.9867927949709864,0.0028937983558994,0.9940688467117988,0.99473374032882,Colby_College5/22/19,May,Colby_College2019,5/22/23,351425.3354763102
MY190529_001,bim,Q,MY190529-001,5/29/19,MY,Eustis Parking Lot; Colby College,Kennebec,44.56399999999999,-69.6609,Rhododendron,59.0,0.0,,,15:02,6/14/19,9/7/20,155.8,2.13,155.8,2.13,2019_1,4.0,2019,0.0,Colby_College,Colby_College,0.0,short,28,1.1810488873237306,-0.0178595558868769,0.0004273749578363,0.9308211327046318,0.0,0.0548637524097327,0.0,0.0143151148856353,0.0,0.0,0.926809253373626,0.0005470744542281,0.0001823581514093,0.9418538008648988,0.9308211327046318,Colby_College5/29/19,May,Colby_College2019,5/29/23,267.0107393287235
MY190529_002,imp,Q,MY190529-002,5/29/19,MY,Eustis Parking Lot; Colby College,Kennebec,44.56399999999999,-69.6609,Rhododendron,59.0,0.0,,,15:02,6/14/19,9/7/20,83.1,1.96,83.1,1.96,2019_1,2.0,2019,0.0,Colby_College,Colby_College,0.0,short,28,1.258942292689214,-0.0180692049893608,-0.0003507073062748,0.9823880039045464,0.0001661509065608,0.0001246131799206,0.0,0.0168643170159297,0.0,8.307545328044196e-05,0.974454298116264,0.0036137822176992,0.0037383953976198,0.9987538682007934,0.9825541548111072,Colby_College5/29/19,May,Colby_College2019,5/29/23,267.0107393287235
MY190605_001,bim,Q,MY190605-001,6/5/19,MY,Eustis Parking Lot; Colby College,Kennebec,44.5632,-69.6612,catmint,73.0,0.0,,,14:08,6/6/19,9/7/20,149.3,2.0,149.3,2.0,2019_1,16.0,2019,0.0,Colby_College,Colby_College,0.0,short,35,2.340074125344154,0.0358271108010417,0.0680413672713155,0.1303488372093023,0.0010077519379844,0.0006976744186046,0.0001937984496124,0.0009302325581395,0.8663565891472869,0.0005813953488372,0.0253488372093023,0.0206201550387596,0.0811627906976744,0.9951937984496124,0.1313565891472868,Colby_College6/5/19,June,Colby_College2019,6/5/23,555.3665889992163
MY190612_001,bim,W,MY190612-001,6/12/19,MY,Eustis Parking Lot; Colby College,Kennebec,44.5625,-69.6611,catmint,80.0,1.2,,,14:45,6/14/19,9/13/20,29.5,2.14,29.5,2.14,2019_1,17.0,2019,0.0,Colby_College,Colby_College,0.0,short,42,1.206793580486551,-0.0178605978239437,-0.0004165562575093,0.9856959659051034,0.0001531207931657,0.0001658808592628,0.0,0.0136915509222337,0.0002105410906028,0.0001467407601171,0.9800368765910208,0.003183636491237,0.0023223320296799,0.9995916778848912,0.9858490866982692,Colby_College6/12/19,June,Colby_College2019,6/12/23,80.15336136495314
MY190619_001,tern,Q,MY190619-001,6/19/19,JL,"Carrabassett Valley, ME",Franklin,45.0801,-70.2144,lupine,84.0,1.0,,,12:40,6/26/19,9/16/20,62.9,2.03,62.9,2.03,2019_1,51.0,2019,0.6258596076144748,"Carrabassett Valley, ME","Carrabassett Valley, ME",0.0,short,49,2.311900019071122,-0.0375873535489419,-0.009075518956434,0.9149250061470372,0.0368822227686255,0.0356528153430046,0.0039341037619867,0.0049176297024834,0.0,0.004425866732235,0.2744037373985739,0.2129333661175313,0.2778460781903122,0.7784607819031228,0.9518072289156626,"Carrabassett Valley, ME6/19/19",June,"Carrabassett Valley, ME2019",6/19/23,7972523.871557942
MY190619_002,bim,W,MY190619-002,6/19/19,JL,Kingfield,Franklin,44.947,-70.1485,lupine,80.0,2.0,,,13:06,6/20/19,9/14/20,36.1,1.86,36.1,1.86,2019_1,48.0,2019,0.0,Kingfield_ME,Kingfield_ME,0.0,short,49,3.1182647571377995,-0.0529923449184303,-0.0378920448655422,0.8782276059929869,0.0829879927744129,0.015620019126554,0.0027627244713632,0.0080756561470619,0.0040378280735309,0.0099883115503134,0.3568164913399214,0.2374880459037296,0.2486452024226968,0.8678142599086176,0.9612155987673998,Kingfield_ME6/19/19,June,Kingfield_ME2019,6/19/23,162.8192268242555
