Feature ID	Domain	Phylum	Class	Order	Family	Genus	Species
50062fb1d7ffeb196d292de28b1252a7	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Arachidicoccus	
501d37466cbc2f8181ceb54ddee75870	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	Amaricoccus_tamworthensis
5029b7b95c03e2c858b1bc174b4619de	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
5030c65abd8a4515b17293df2ffd81e0	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	
503791088b804744221a3a3639c7bd07	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
504d443c6c241bd06b38ec347d4cdff4	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales			
508c6cae4326fffc40f0c4566ea623f4	Bacteria						
50931d64530be9412d4f0e65847c8dc0	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	
509fce62aa476deea4dae81c03a2b4b1	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
50c2bd7b37709290f872de3b9546480f	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales			
50e0eeb7a5eee66bf673769b54c225e1	Bacteria						
50eadfaf5e16fea6e1978fa71596b874	Bacteria	Pseudomonadota	Epsilonproteobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas	
50f065f2c35541bee39b483270462c2c	Bacteria						
50fab179fb3453588c6e1207119aa218	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus_parainfluenzae
51018c47bb4cd8ae283c2c51bcdf4cef	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Anaerohalosphaeraceae		
5130d0a9ac06f6bfefa0e92d94fb27b4	Bacteria	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Puteibacter	Puteibacter_caeruleilacunae
5150add51c2bb1dc2a407a5acd5c834d	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales			
51531b40c401a37fcb24bbcc58aa7a97	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	
515cc3760990ebc5f2fa4d1281f6f407	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae		
51620626de9a20026cb6e3e92789ca61	Bacteria						
518850f879cde973af95e2f151bc1735	Bacteria	Pseudomonadota	Gammaproteobacteria				
51aac4337fb77e0b240644d452392fd4	Bacteria						
51ca1d5d62ce46bef20f5a47a19a4a26	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales			
5232c118786e470e008e29c41b500f13	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae		
52408d7f98f6352a14e6191707a572e6	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella_sbxid0097
524183970b61039fe7648d254004d1d5	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Cellulomonadaceae	Cellulomonas	
524c7f235d70f923eb89a6c87c0a14c0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	
5254054be6680151a4b15be61febe01d	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Apibacter	Apibacter_mensalis
5273053846c89ee703a5d244c38d1dab	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae		
527387b290d491f77228c680a0ec25d8	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
52956675a9a48e1720fd668aa885ea83	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Falsihalocynthiibacter	Falsihalocynthiibacter_arcticus
52a7cbfc61838dc70528eef40b8cf140	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Apibacter	Apibacter_mensalis
52cbab9f693d5aa3235d1f2325e68cb5	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
52eb0663bd86b9764e9c99ec1555804b	Bacteria	Mycoplasmatota	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	Anaeroplasma_abactoclasticum
530574da4b831ae14b4c1210fee8c33c	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
5311c8682e8dec536bbe60e7b77e848c	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella_A dispar
5311e6cfb88684f02fe4bad070f0997d	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae		
5315f74c47b02299c89f45d9f060d4d2	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Saccharibacter	Saccharibacter_floricola
53325e5323e600605f112e29e92057b1	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus_grossensis
533d9fa68e017f7f4336b27f07e3f0dc	Bacteria						
5350b75a97fa22366c031b645706f6bf	Bacteria						
536a221a05dfcfcb14db222e89b85a74	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio	
539a0249d157770282c0c2545865ec89	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
53ac61bec830ff2ab82e0be71a21c0c5	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	Dokdonella_koreensis
53bad42f03c6d9874a9cf80d9d840203	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	
53c0732c0bfa2564bf582b7a12d42207	Bacteria						
53d899810738f48a4e0f293f58f6a374	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae		
540c49041a18f80480d460db144de6b8	Bacteria						
541db80e31d43c4b6b8a42a507cd997e	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
542f420192f096657a744d88e43d2ef4	Bacteria	Planctomycetota	UBA1135	UBA2386	GCA-002748355		
545263feef39c3c9f01870b82b111f7e	Bacteria	Bacillota	Bacilli	Bacillales	Bacillales_UKf	Gemella	
546cbab6c4bf149f8d2e4006effe9cbc	Bacteria	Bacteroidota	Cytophagia	Cytophagales			
547519b91b2b07efc31a19fc82418444	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium_acnes
54943cb0a5e419edfe0e231cfec99dc7	Bacteria						
54b11f5662c1a36f194f735f52a1a7fa	Bacteria						
54ba9de88f1f81a50adaa8fa00d727c2	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Saccharibacter	Saccharibacter_floricola
54be92ea9aadd88c2b429a47d8d136f5	Bacteria						
54d450c3fb7e34597be1e59ed09ed3bc	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_saudiense
54daae3a16bb59f1206f09a207828458	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae		
54e8cd9303b6c396c7afedfa4e9e6fb9	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Lichenibacteriaceae	Lichenibacterium	Lichenibacterium_sbxid5634
54f13cd0acb2bd1474d7274a97bf366a	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
551a0f36b2d0d161d1efa1b395d11fa4	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	
5527b82cc7e6e12c74a9a939ce12cbbc	Bacteria						
5531a5f9821c31a7a3b1a6164292a380	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
55409fa27666ea6c878112f96607506f	Bacteria	Desulfobacterota	Deltaproteobacteria	Desulfuromonadales			
555776db8e6ae9d46e9ff754d1847a31	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
5561f60cc0ddd9ed933e7f61d4b558ce	Bacteria						
556d593fabf80193f8b6208f0819aef2	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Apibacter	Apibacter_mensalis
556d9e463db2c6e5817f6f9532b1461a	Bacteria						
556fd2cfb2e91f3bf55c0c5ca118df11	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
55e0f55009a1f7acbe1388f70038d81d	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_glyciniphilum
55f114aa2575168bef6f734c52dcfef1	Bacteria	Verrucomicrobiota	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Chthoniobacter_flavus
55f6cda30f6353c8d7681cf0afbd2d15	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	Tepidisphaera_mucosa
560abf1d557f92609b9241e6a152c142	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	gbxid5846	gbxid5846_sbxid5846
56121c27c29057a1712fd8089b3ba37c	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Lichenibacteriaceae	Lichenibacterium	
569db5dc6ef1b6e67fc4927d152d8e5a	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	
56affb85a82cf866e2f6241f0475d413	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus peroris
56ce0be91b1961ad7781526c34079bd8	Bacteria	Desulfobacterota	Deltaproteobacteria	Bradymonadales	Bradymonadaceae	V1718	
574a159b82a511e86e196aa722109c1e	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus bombicola
5772f3dff5ba4d331ce747466e8a9969	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
5797a4979830052ef16a759506e07ea9	Bacteria	Pseudomonadota	Gammaproteobacteria				
579f6f1e5a85eb656fb969668614cfbc	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia_subdivision_3	Limisphaera	Limisphaera_ngatamarikiensis
57a9d1418d72d2b069d5087f6e9f5aa3	Bacteria	Kiritimatiellota	Tichowtungiia	Tichowtungiales	Tichowtungiaceae	Tichowtungia	Tichowtungia_aerotolerans
57ad4561aee07abe2296ae364f6ee2fe	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Segetibacter	Segetibacter_aerophilus
57b38da9af4f6aed0ee4a42295cf1912	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales			
57b63528c85f53b5936d54bf9c66a3e1	Bacteria	Desulfobacterota	Deltaproteobacteria	Desulfobacterales			
581ff312f6da5b599c8d0373abb91435	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae		
5823170bc46922ee94fef9e50ac1a4ad	Bacteria						
58313f1f7532bb245ed924686c383a1a	Bacteria						
58370245dab584141b8e91ea0df97c56	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia_sordidicola
5842c633f9c8e8ad1d00c076590b2408	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
58471dac11cd1559bdf8cba95e59b9c1	Bacteria						
58473fd20fb6a44c9f43b7dbf336450b	Bacteria						
584a45f823bf0afb5303a8601daed90b	Bacteria						
585262c41dfc2e094cddd9340e7204f5	Bacteria						
5855775ac85fd81c26a6e0b20a200162	Bacteria						
586b7f51a67c8df33a416522a6e3e850	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	
588b687145baed135cf94f9def51851d	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae		
5892b789c324a2270fb1eddbd629258e	Bacteria						
589605ab634aeda774a043394adb9a14	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
58ac48cd5f27fefc7ef96fc56f0d8faa	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_tuscaniense
58cd9644ff976a7d082c92831b305cb3	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	Fulvivirga	Fulvivirga_lutimaris
58d822fe2d7e8387b80d7216d62c7f5d	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae		
58e2c312eae8225fea0f922d5307ae7f	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	
58e6bafa5e0aecd10afd77ab1c3d6485	Bacteria	Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae		
58ee51678adbf8220f62b4e84919fa90	Bacteria	Bacillota	Clostridia	TANB77	CAG-508		
5913351286cfe312e260f214cfc0a846	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Seramator	Seramator_thermalis
5944d4edd01a6f5f905a021533ad9cf1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	
595b148530dfab2ba01f35b8e84ed625	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	Fructobacillus fructosus
595c108abf047a7931b560c775b9c84d	Bacteria	Bacteroidota	Cytophagia	Cytophagales			
595d46a49f01ca56f91b8947ff9cc272	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_bohemicum
5969030954b35ac671a9c8eef3fd7420	Bacteria						
5991b1e193602e0bd0a66cdc9a670994	Bacteria	Desulfobacterota	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae		
599fa1a11555aa3d23d8341895459fdb	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Apibacter	Apibacter_mensalis
59a8c01e3c9d33354123c581520b045a	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
59d7e5f2451644a04feb79504f2c5915	Bacteria						
59dfab34c34100c543a1d746a81b2665	Bacteria						
59e698bd300187b5290306c159d3c798	Bacteria	Pseudomonadota	Gammaproteobacteria	GCA-2729495	GCA-2729495	GCA-2729495	GCA-2729495 sp013001905
59e8a5a707178b7eba43c8de7b9061a6	Bacteria						
59edd5e466d960d2ebe6fad452399163	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	Oligoflexus_tunisiensis
5a0387f6a1b8f19111331f3bb0f527a4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Seramator	Seramator_thermalis
5a1b3d003acd232abe1a74031a0b6a20	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Entomomonas	Entomomonas_sbxid5757
5a215dd6537820bc3cde99a8fcfb9411	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Chloroplast_Chloroplast
5a37fd529d5e9136ce0eb57b7d613e33	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
5a4d4644b16983b76466e677f580ae7a	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_granulosa
5a6237906bee6308af9440054a5f09d9	Bacteria						
5a7aef3e40156e412dff4dbaffc2676f	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	
5a844f1411b4622964c26e53b6c29347	Bacteria	Pseudomonadota	Gammaproteobacteria				
5a9507aaa2583cb2e5efdd8ec82a8a04	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	JAAYUG01	JAAYUG01	
5aa3f80ad28407d3d29aff52368addfa	Bacteria	Actinomycetota	Actinomycetes				
5aa43f6638680b726609919d415126c0	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Schmidhempelia	
5aa8da9ce0892a232f92366fc61aa8cb	Bacteria	Bdellovibrionota	Bdellovibrionia	UBA1018	UBA1018	GWA1-52-35	GWA1-52-35 sp001769805
5ab9fc526bfc9268a2b5ffb83e04d203	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Roseibacillus	
5acfd936cc1e42aaa7ca1139d34405f0	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae		
5ad29db8ac0b48c6bb3b6ed425cc07b0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Sulfuriroseicoccus	Sulfuriroseicoccus_oceanibius
5ad45acc05665bbdfb9b69f66ade4140	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Ahrensiaceae	Pseudahrensia	Pseudahrensia_aquimaris
5ae0d846e7f5710c5d3aa89c69f20216	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales			
5ae4681936ce546b762ecc1a1c102244	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36	SZUA-36	SZUA-36 sp003233115
5afaaddd38b9322771ff63e1ba528956	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium kishitanii
5afd9f95258c3d9549cc720ae9bd5773	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Schmidhempelia	
5b31807f7a340c89393afe6d7c84211a	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae		
5b3b9dbbb0daa5f1d36e50bcfcd3616d	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Neokomagataea	
5b4dcfeae5aee4e213b4b622d05ffd8f	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	
5b55908b2c76a5c49d27fb4e3423a23d	Bacteria						
5ba2743a985b5a6409708ad5760905a3	Bacteria	Myxococcota	Polyangia	Polyangiales	SG8-38	SG8-38	
5bb9c816970ff06821d4d66eb02a8f6e	Bacteria						
5bbf914fc2744bf194df9fff8fbb04f5	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia_symbiotica
5bcde8c8eb0d3833385d916031ff66f7	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae		
5bd5db90137a7056ed468672fa202b8a	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae		
5bdc4782cf64a14671f436a88a40df54	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	
5be88d0b6d5d1054be0721d4f13ad7b8	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
5bee5f5c125724e76d782fac221c7bff	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Schaedlerella	Schaedlerella_arabinosiphila
5bfc325f08c84f329dc7c514e43675de	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Mycobacteriaceae		
5c016573441fc86ecbd325a0368e26bf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter_laneus
5c4412b6e62a011351d1d2356a7e192e	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
5c48f07e636632d3c2ccace1e8887d21	Bacteria	Actinomycetota	Actinomycetes	Micrococcales			
5c4fca4bbf74f6f9d5d5b73b4c17da38	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	
5c524bdb32b30489a367069977c58049	Bacteria	Pseudomonadota	Gammaproteobacteria				
5c529d25488190ddb39aeecdfff29dc1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
5c553913717f8789013b33df5d86e4bb	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	Lancefieldella_rimae
5c5c68b1b8de63e77e4502fccba5c4a7	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
5c68e7f35da007462c2c933300abdeb2	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Bruguierivoracaceae	Sodalis	Sodalis_A praecaptivus
5c90915f359d4b02798300390b60d20f	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
5cbde85e62484b5152fd0e63647468c6	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae		
5ce8818ffc475305df5b753c8a8693a2	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	
5cea4fa4e5ee32af1b405368ad1243ac	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
5cfe479b04866f49a6f4ac0b67cf9b5c	Bacteria						
5d05f0129161a29de16801829c563d41	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	
5d13afb658c29cde32975413a30d4a7b	Bacteria						
5d14ccdde68c8c1d557878cdca7bb0af	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	
5d21100109b21ea88fbb481c2983988a	Bacteria	Bacteroidota	Bacteroidia				
5d2d55e7b1446d38039e95e6981cb130	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Entomomonas	Entomomonas_sbxid5757
5d31888e97fb8d2f03342c0950f0a2e3	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
5d431477b38d21433d45f779b55bb8d6	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae		
5d5f94c36e43843c5ae6897721598f01	Bacteria	Verrucomicrobiota	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Udaeobacter	Udaeobacter sp003217835
5d7fcadce6d4b03e454342508fd10100	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Rosenbergiella	
5d929f78121aa64c802f9e268b5f7d6b	Bacteria						
5da88110b7c59ff4595c5b79a0f1ec87	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Schleiferiaceae	Croceimicrobium	Croceimicrobium_hydrocarbonivorans
5dad63feb8ceea31ff56bb6b33980b08	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Treboniaceae	Trebonia	Trebonia_kvetii
5db52653008da6fa6fbfb93f80bc860d	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae		
5dd8da6a167226d385b209d6bbdadaaf	Bacteria	Bacteroidota	Cytophagia	Cytophagales			
5dedd9246c456f205168947cb88f38d4	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	LS-SOB	LS-SOB	LS-SOB sp001543005
5df65f2cba8abfa47c93aa5af27ea705	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Chloroplast_Chloroplast
5e10bd578e332177e4a462f6716f5c10	Bacteria	Pseudomonadota	Magnetococcia	Magnetococcales	Magnetaquicoccaceae	HCHbin5	
5e14b8fd4ac4435aaa1347d90d766470	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	Rickettsiella	Rickettsiella_massiliensis
5e1a748aaf11074f2dbecab9e92dfaa4	Bacteria						
5e3b44fe462e79d0aa993dd144761874	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	
5e7afbc85ccb7d394b189c3378cfabc8	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Lichenibacteriaceae	Lichenibacterium	
5e7e564b574ba621f468469875b1b7df	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	
5e9d649082759761a7ed7c6d04e587d3	Bacteria						
5ea7682413e2592431d4f4ba696c90a7	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	
5eb57ef9cd5de677b7056ffe49883fc3	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Apibacter	Apibacter_mensalis
5ed401dd7a982f0e831bc8f01813eaa0	Bacteria	Pseudomonadota	Gammaproteobacteria				
5ee606469be708591dd9506ce958449d	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
5efe756183addf94204ae94ada871efc	Bacteria						
5f03e45b7a460704b543eba36a3a5fda	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Chloroplast_Chloroplast
5f062811fd1d6fa5a5cf977e03d916dc	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
5f3464a775478ba5929c21ceacb9a816	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	
5f43460f08c7bb8b0800a578905d893f	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
5f494410284b495633bafa8b1ef2bf36	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Schmidhempelia	Schmidhempelia_sbxid5701
5f54288696701b7128d454fc3d7c6dcd	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	
5f5bd819e76bca729134dc4187260bc1	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Schmidhempelia	Schmidhempelia_sbxid5701
5f631093a14e7b64219f9c066b2c3bb5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas_capnocytophagoides
5f64f5c1aec58fba18e4f165158adc33	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Snodgrassella	Snodgrassella alvi
5f86c9e55f1500c7dee31631451e23c0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia	Kosakonia cowanii
5f96e0a0a0628eda7f6ebd66573788a8	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter_nanhaiticus
